,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
12133,12133,1178109354658320551,2024-12-25,city scrape,583234922,within an hour,100%,100%,f,1,1,"['email', 'phone']",,37.9675932217079,23.726060314713944,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Essentials"", ""Clothing storage: closet and wardrobe"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Pets allowed"", ""Smeg  refrigerator"", ""Hot water"", ""Oven"", ""Stove"", ""Blender"", ""Baking sheet"", ""Air conditioning"", ""Outdoor dining area"", ""Shampoo"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Elevator"", ""Wifi""]",150.0,1,365,1,1,365,365,1.0,365.0,30,60,90,271,12,12,0,5.0,5.0,5.0,4.83,4.75,5.0,5.0,00002687068,1,1,0,0,2.02
12140,12140,1181242522688378479,2024-12-25,city scrape,79972277,within an hour,100%,99%,t,2,2,"['email', 'phone']",,37.9790975,23.7371589,Entire rental unit,Entire home/apt,5,2.0,2.0,4.0,"[""Heating - split type ductless system"", ""Outlet covers"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Crib - available upon request"", ""Hot water"", ""Baby bath - available upon request"", ""Apivita or My Roots body soap"", ""Paid parking on premises"", ""Air conditioning"", ""Iron"", ""Window guards"", ""First aid kit"", ""Apivita shampoo"", ""Free parking on premises"", ""Central heating"", ""Apivita conditioner"", ""Kitchen"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Wifi""]",161.0,1,20,1,1,1125,1125,1.0,1125.0,12,33,50,279,11,11,0,5.0,5.0,5.0,4.91,5.0,4.91,5.0,00002924184,2,2,0,0,1.84
12142,12142,1181644722767498749,2024-12-25,city scrape,57386325,within an hour,100%,100%,t,2,2,"['email', 'phone']",,37.9788636,23.7459672,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Host greets you"", ""Dishes and silverware"", ""Washer"", ""Smoking allowed"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Olive Era body soap"", ""Cooking basics"", ""Hangers"", ""Clothing storage: closet"", ""Crib"", ""Hot water"", ""IKEA  induction stove"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Olive Era conditioner"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Hot water kettle"", ""Wine glasses"", ""Pack \u2019n play/Travel crib - always at the listing"", ""First aid kit"", ""Dining table"", ""Extra pillows and blankets"", ""Central heating"", ""Kitchen"", ""Coffee maker: drip coffee maker, espresso machine, Nespresso"", ""Fire extinguisher"", ""Elevator"", ""Olive Era shampoo"", ""Wifi""]",171.0,2,90,2,3,90,90,2.0,90.0,23,53,83,173,21,21,3,4.9,4.86,4.95,5.0,5.0,5.0,4.9,00002621580,2,2,0,0,3.66
12149,12149,1178247337624452558,2024-12-25,city scrape,477918615,within an hour,100%,100%,t,4,5,"['email', 'phone']",,37.97652,23.72213,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Heating - split type ductless system"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""Hair dryer"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Hot water"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""42 inch HDTV"", ""Wine glasses"", ""Outdoor furniture"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi""]",139.0,2,59,2,2,59,59,2.0,59.0,6,13,30,275,9,9,0,5.0,5.0,5.0,4.89,5.0,5.0,5.0,00002705807,4,4,0,0,1.72
12150,12150,1178277286463213561,2024-12-26,city scrape,583286699,within an hour,100%,100%,t,1,1,"['email', 'phone']",,37.97743352048268,23.724521957337856,Entire condo,Entire home/apt,6,1.0,2.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Housekeeping available from 12:00\u202fAM to 1:00\u202fAM - available at extra cost"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Lockbox"", ""Drying rack for clothing"", ""Trash compactor"", ""Ethernet connection"", ""Hangers"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Stove"", ""Blender"", ""Laundromat nearby"", ""Baking sheet"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Clothing storage: closet, wardrobe, and dresser"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Paid parking garage off premises"", ""Shampoo"", ""Bathtub"", ""Coffee maker: Nespresso"", ""Dishwasher"", ""Bread maker"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",178.0,1,365,1,1,365,365,1.0,365.0,12,30,35,35,59,59,4,4.98,5.0,5.0,4.97,5.0,4.98,4.97,00000452997,1,1,0,0,9.47
12154,12154,1178404420923835416,2024-12-25,city scrape,583303015,within an hour,100%,97%,f,4,4,"['email', 'phone']",,37.96435274049264,23.72897543013096,Entire rental unit,Entire home/apt,6,2.0,2.0,2.0,"[""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Weerpool  refrigerator"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Hangers"", ""Hot water"", ""Panten  conditioner"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Dishwasher"", ""Hot water kettle"", ""Korres body soap"", ""Outdoor furniture"", ""Private patio or balcony"", ""Free parking on premises"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker: espresso machine""]",168.0,2,365,1,2,365,365,2.0,365.0,22,49,79,349,6,6,1,5.0,5.0,5.0,5.0,5.0,5.0,4.83,00002719117,3,3,0,0,0.96
12168,12168,1178854652140493835,2024-12-25,city scrape,583432648,within an hour,100%,100%,t,1,1,"['email', 'phone']",,37.97512392052658,23.71369455009699,Entire rental unit,Entire home/apt,5,1.0,2.0,3.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Ceiling fan"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Ethernet connection"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Oven"", ""Stove"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Bathtub"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Extra pillows and blankets"", ""Board games"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",100.0,2,30,2,3,1125,1125,3.0,1125.0,22,52,82,278,19,19,0,4.95,4.89,4.95,5.0,5.0,4.84,5.0,00002708132,1,1,0,0,3.17
12180,12180,1182423681621786274,2024-12-25,city scrape,515308066,within a few hours,100%,100%,f,1,2,['phone'],"Athina, Greece",37.96520265940111,23.72388072226822,Entire rental unit,Entire home/apt,6,1.5,3.0,4.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Other stove"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Long term stays allowed"", ""Air conditioning"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Housekeeping available every day - available at extra cost"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",120.0,2,365,2,2,365,365,2.0,365.0,30,60,90,362,15,15,0,3.93,4.33,4.27,4.07,4.27,4.87,4.0,00002722882,1,1,0,0,2.43
12188,12188,1179487266803046756,2024-12-25,city scrape,477918615,within an hour,100%,100%,t,4,5,"['email', 'phone']",,37.97755253336858,23.723313862475425,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""TV"", ""Hair dryer"", ""Self check-in"", ""Cooking basics"", ""Clothing storage"", ""Hangers"", ""High chair"", ""Hot water"", ""Keypad"", ""Paid parking lot off premises"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Hot tub"", ""Bed linens"", ""Mini fridge"", ""Outdoor dining area"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Private patio or balcony"", ""Body soap"", ""Kitchenette"", ""Elevator"", ""Wifi"", ""Coffee maker""]",122.0,2,59,1,2,59,59,2.0,59.0,10,31,55,323,16,16,3,4.94,4.94,4.94,5.0,5.0,4.88,5.0,00002705711,4,4,0,0,3.06
12195,12195,1182510543621010747,2024-12-25,city scrape,584423264,,,100%,f,1,1,"['email', 'phone']",,37.9784751,23.7447412,Entire condo,Entire home/apt,4,1.0,1.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Other electric stove"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Cooking basics"", ""Crib - available upon request"", ""Hangers"", ""Hot water"", ""Oven"", ""Long term stays allowed"", ""Air conditioning"", ""Bed linens"", ""Mini fridge"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Central heating"", ""Kitchen"", ""Housekeeping available 4 hours a day, every day - available at extra cost"", ""Elevator"", ""Wifi""]",149.0,2,365,2,2,365,365,2.0,365.0,0,0,0,115,6,6,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00002706861,1,1,0,0,1.03
12196,12196,1182520894157241919,2024-12-25,city scrape,32677409,within an hour,100%,90%,t,1,1,"['email', 'phone']",,37.9677998,23.7461952,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""55 inch HDTV"", ""Hair dryer"", ""Refrigerator"", ""Fast wifi \u2013 93 Mbps"", ""Essentials"", ""Self check-in"", ""Park view"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Ethernet connection"", ""Electric stove"", ""Hangers"", ""Dryer"", ""Freezer"", ""Clothing storage: closet"", ""Hot water"", ""Books and reading material"", ""Long term stays allowed"", ""Window AC unit"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Mosquito net"", ""Bathtub"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Whirpool oven"", ""Coffee maker: drip coffee maker, Nespresso"", ""Outdoor furniture"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Radiant heating"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Elevator""]",130.0,2,30,2,2,1125,1125,2.0,1125.0,5,5,5,38,19,19,2,5.0,5.0,4.95,5.0,5.0,4.84,5.0,00002731890,1,1,0,0,3.43
12200,12200,1182548000379883067,2024-12-25,city scrape,488084007,within an hour,100%,99%,f,85,85,"['email', 'phone', 'work_email']",,37.98394257020753,23.731867348976603,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Private entrance"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Crib"", ""Hot water"", ""Oven"", ""Keypad"", ""Stove"", ""Laundromat nearby"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""City skyline view"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Dishwasher"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Backyard"", ""Kitchen"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",121.0,2,365,2,2,365,365,2.0,365.0,28,58,88,363,2,2,0,4.5,4.5,4.5,5.0,5.0,5.0,5.0,1359294,85,85,0,0,0.74
12210,12210,1179876215008840358,2024-12-26,city scrape,540709683,within an hour,100%,100%,t,2,2,"['email', 'phone']",,37.9741995038598,23.73182813068849,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Dishes and silverware"", ""Washer"", ""Toaster"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Ethernet connection"", ""Crib - available upon request"", ""Electric stove"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Hot water"", ""Oven"", ""Laundromat nearby"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",130.0,1,365,2,3,14,14,2.0,14.0,23,53,83,233,20,20,1,4.95,4.95,4.9,4.95,5.0,4.95,4.9,00002343660,2,2,0,0,3.19
12216,12216,1182722864760555899,2024-12-25,city scrape,185307773,within an hour,100%,100%,t,4,4,['phone'],,37.98609204934379,23.721922039939912,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Exterior security cameras on property"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Central air conditioning"", ""Other induction stove"", ""Hair dryer"", ""Refrigerator"", ""Private hot tub - available all year, open 24 hours"", ""Single oven"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Sun loungers"", ""Hangers"", ""Freezer"", ""Clothing storage: closet"", ""Hot water"", ""Long term stays allowed"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""Free washer \u2013 In unit"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Outdoor furniture"", ""Central heating"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""HDTV"", ""Wifi"", ""Coffee maker: espresso machine""]",109.0,2,365,2,3,365,365,2.5,365.0,26,52,82,344,30,30,2,4.8,4.73,4.93,4.73,4.9,4.03,4.73,00002754320,4,4,0,0,5.52
12220,12220,1183051515613881556,2024-12-25,city scrape,22752738,within an hour,100%,100%,f,1,1,"['email', 'phone']",,37.9818630171149,23.7165829539299,Entire rental unit,Entire home/apt,8,1.0,3.0,4.0,"[""Host greets you"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Shower gel"", ""TV"", ""Refrigerator"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Elevator"", ""Hot water"", ""Oven"", ""Air conditioning"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Coffee maker: espresso machine, Nespresso"", ""Wifi""]",104.0,2,59,2,2,59,59,2.0,59.0,21,38,53,314,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,00002685574,1,1,0,0,0.37
12226,12226,1183089628493257424,2024-12-25,city scrape,748818,within an hour,100%,98%,f,85,615,"['email', 'phone']",,37.98181660454429,23.711442914928444,Entire rental unit,Entire home/apt,10,2.0,3.0,5.0,"[""Dishes and silverware"", ""Washer"", ""Toaster"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Pets allowed"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""High chair"", ""Crib"", ""Hot water"", ""Oven"", ""Stove"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Dishwasher"", ""Hot water kettle"", ""Kitchen"", ""Body soap"", ""Wifi"", ""Coffee maker""]",127.0,1,1125,2,3,30,1125,2.0,911.9,22,52,82,346,6,6,0,4.83,4.83,4.67,4.5,4.67,4.5,5.0,00003011302,64,64,0,0,1.04
12228,12228,1180297912417545517,2024-12-25,city scrape,103217576,within an hour,100%,99%,f,43,69,"['email', 'phone']",,37.9947789,23.7298168,Entire rental unit,Entire home/apt,9,1.0,1.0,6.0,"[""Heating - split type ductless system"", ""Dishes and silverware"", ""Washer"", ""Exterior security cameras on property"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Other electric stove"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Hot water kettle"", ""Dining table"", ""Outdoor furniture"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Elevator"", ""Wifi""]",151.0,1,365,1,1,365,365,1.0,365.0,28,58,88,363,0,0,0,,,,,,,,00002215155,42,42,0,0,
12229,12229,1180306871753451042,2024-12-26,city scrape,127157411,within an hour,100%,100%,f,8,9,"['email', 'phone']",,37.97794964031897,23.72632207662053,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Heating - split type ductless system"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Laundromat nearby"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Coffee maker: drip coffee maker, espresso machine"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",130.0,1,365,1,1,365,365,1.0,365.0,20,45,75,325,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Exempt,3,3,0,0,2.0
12234,12234,1183215647440405486,2024-12-25,city scrape,582245374,within an hour,100%,100%,f,5,10,"['email', 'phone']",,38.00323,23.71551,Room in hotel,Private room,4,1.0,1.0,4.0,"[""Air conditioning"", ""Kitchen"", ""TV"", ""Fire extinguisher"", ""Smoke alarm"", ""Paid parking on premises"", ""Wifi""]",102.0,1,365,1,1,365,365,1.0,365.0,30,60,88,333,0,0,0,,,,,,,,1351862,5,0,5,0,
12237,12237,1183391381356432417,2024-12-26,city scrape,190731071,within an hour,100%,100%,f,11,11,"['email', 'phone']",,37.979061965477456,23.72602737102851,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Kitchen"", ""Air conditioning"", ""Wifi"", ""TV""]",100.0,1,365,1,1,365,365,1.0,365.0,24,50,80,353,0,0,0,,,,,,,,00002077544,11,11,0,0,
12238,12238,1183396607885754975,2024-12-26,city scrape,190731071,within an hour,100%,100%,f,11,11,"['email', 'phone']",,37.97880696917573,23.7262944650992,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Kitchen"", ""Air conditioning"", ""Wifi"", ""TV""]",100.0,1,365,1,1,365,365,1.0,365.0,30,60,90,363,0,0,0,,,,,,,,00002077586,11,11,0,0,
