,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
13309,13309,1242754433105428936,2024-12-25,city scrape,554886493,within a few hours,100%,89%,f,2,2,"['email', 'phone']",,37.9793036,23.749488,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Breakfast"", ""Coffee"", ""Dishes and silverware"", ""Cleaning products"", ""Central air conditioning"", ""TV"", ""Hair dryer"", ""Clothing storage: walk-in closet and dresser"", ""Refrigerator"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Paid street parking off premises"", ""Cooking basics"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Housekeeping - available at extra cost"", ""Hangers"", ""Freezer"", ""Hot water"", ""Baking sheet"", ""Paid parking on premises"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Bed linens"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Hot water kettle"", ""First aid kit"", ""Extra pillows and blankets"", ""Central heating"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Shared patio or balcony"", ""Fire extinguisher"", ""Wifi""]",42.0,1,365,1,1,365,365,1.0,365.0,21,51,81,81,4,4,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,00005677490,2,1,1,0,1.6
13325,13325,1243020763024315147,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,37.983862246049895,23.76129226092738,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Private living room"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Cooking basics"", ""Hangers"", ""Hot water"", ""Oven"", ""Stove"", ""Air conditioning"", ""Iron"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",40.0,5,90,5,5,90,90,5.0,90.0,25,55,85,360,1,1,0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,00002389730,44,19,25,0,0.64
13340,13340,1246946934580989441,2024-12-25,city scrape,387512141,within an hour,100%,100%,f,1,1,"['email', 'phone']",,37.98922,23.73103,Private room in rental unit,Private room,3,1.0,1.0,1.0,"[""Host greets you"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Private entrance"", ""Hangers"", ""Patio or balcony"", ""Sound system"", ""High chair"", ""Hot water"", ""Books and reading material"", ""Baby monitor"", ""Paid parking on premises"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Children's playroom"", ""Shampoo"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Bathtub"", ""Wine glasses"", ""First aid kit"", ""Single level home"", ""Extra pillows and blankets"", ""Free street parking"", ""Lock on bedroom door"", ""Body soap"", ""Children\u2019s dinnerware"", ""Piano"", ""Wifi""]",45.0,1,5,1,1,5,5,1.0,5.0,30,60,90,181,9,9,0,5.0,5.0,4.89,5.0,5.0,4.78,4.89,00002921051,1,0,1,0,2.84
13376,13376,1247574069092963592,2024-12-25,city scrape,3670994,within a few hours,100%,0%,f,5,11,"['email', 'phone']",,38.00124,23.72929,Private room in home,Private room,1,2.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Lock on bedroom door"", ""Washer"", ""TV"", ""Outdoor dining area"", ""First aid kit"", ""Paid parking on premises"", ""Wifi"", ""Dedicated workspace""]",40.0,7,365,7,7,365,365,7.0,365.0,30,60,90,365,0,0,0,,,,,,,,00002877415,3,0,3,0,
13409,13409,1248485458140807422,2024-12-25,city scrape,541387186,within a few hours,100%,0%,f,3,3,"['email', 'phone']",,37.98407472510301,23.73168404232789,Private room in rental unit,Private room,4,1.0,1.0,5.0,"[""Host greets you"", ""Air conditioning"", ""Kitchen"", ""Lock on bedroom door"", ""Washer"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Wifi""]",51.0,2,59,2,5,59,59,4.5,59.0,23,48,78,183,0,0,0,,,,,,,,00002930845,3,0,3,0,
13432,13432,1253065538314704207,2024-12-25,city scrape,425441414,within an hour,84%,100%,f,6,7,"['email', 'phone']",,37.97578,23.72364,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Paid dryer \u2013 In building"", ""Extra pillows and blankets"", ""Heating - split type ductless system"", ""Air conditioning"", ""Housekeeping - available at extra cost"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Shower gel"", ""Bed linens"", ""Mini fridge"", ""Hair dryer"", ""Shampoo"", ""Hot water kettle"", ""Coffee maker: drip coffee maker"", ""Hot water"", ""Paid washer"", ""Wifi""]",21.0,1,365,1,1,365,365,1.0,365.0,11,31,61,330,9,9,3,4.78,4.89,4.78,5.0,4.89,4.67,5.0,00001351060,6,0,6,0,3.0
13452,13452,1253568676313656607,2024-12-25,city scrape,404089126,a few days or more,0%,,f,1,2,['phone'],,37.9846903,23.727573,Private room in boat,Private room,2,4.0,2.0,1.0,"[""Resort view"", ""TV"", ""Bay view"", ""Ocean view"", ""River view"", ""Sea view"", ""Beach access \u2013 Beachfront"", ""City skyline view"", ""Mountain view"", ""Outdoor shower"", ""Outdoor dining area"", ""Smoke alarm"", ""First aid kit"", ""Harbor view"", ""Lock on bedroom door"", ""Kitchen"", ""Vineyard view"", ""Carbon monoxide alarm"", ""Valley view"", ""Fire extinguisher"", ""Canal view"", ""Beach view"", ""Wifi""]",90.0,1,30,2,2,30,30,2.0,30.0,30,60,90,365,0,0,0,,,,,,,,14581487198,1,0,1,0,
13456,13456,1249813386241416548,2024-12-26,previous scrape,63903716,within an hour,100%,97%,t,62,64,"['email', 'phone']","Athina, Greece",37.9881708,23.728112,Private room in condo,Private room,2,,,,"[""Host greets you"", ""Heating - split type ductless system"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Garden view"", ""Hot water"", ""Stove"", ""Blender"", ""Laundromat nearby"", ""Shared BBQ grill: charcoal, electric"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Fast wifi \u2013 223 Mbps"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor dining area"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Mosquito net"", ""Bathtub"", ""Paid parking garage off premises"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Paid dryer \u2013 In building"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Outdoor furniture"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Shared patio or balcony"", ""Fire extinguisher"", ""Stainless steel single oven"", ""Elevator""]",,2,730,2,2,730,730,2.0,730.0,0,21,51,326,0,0,0,,,,,,,,00002906563,61,18,43,0,
13458,13458,1249891887483362708,2024-12-25,city scrape,541387186,within a few hours,100%,0%,f,3,3,"['email', 'phone']",,37.98412546272829,23.73170550000001,Private room in rental unit,Private room,4,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Lock on bedroom door"", ""Washer"", ""Dining table"", ""Fire extinguisher"", ""Wine glasses"", ""Heating"", ""Wifi""]",49.0,2,59,2,3,59,59,2.3,59.0,19,49,79,181,0,0,0,,,,,,,,00002930845,3,0,3,0,
13464,13464,1254138658502711390,2024-12-25,city scrape,425441414,within an hour,84%,100%,f,6,7,"['email', 'phone']",,37.97623,23.72416,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Private patio or balcony"", ""Heating - split type ductless system"", ""Air conditioning"", ""Housekeeping - available at extra cost"", ""Luggage dropoff allowed"", ""Washer"", ""Body soap"", ""Shower gel"", ""Bed linens"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Hot water"", ""Essentials"", ""Self check-in"", ""Smart lock"", ""Wifi"", ""Drying rack for clothing""]",20.0,1,365,1,1,365,365,1.0,365.0,5,34,64,339,19,19,1,4.11,4.42,3.84,4.84,4.21,4.95,4.58,00001355514,6,0,6,0,6.95
13487,13487,1250686336570430298,2024-12-25,city scrape,541387186,within a few hours,100%,0%,f,3,3,"['email', 'phone']",,37.9840409,23.7317055,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Host greets you"", ""Air conditioning"", ""Kitchen"", ""Lock on bedroom door"", ""Washer"", ""Fire extinguisher"", ""Wifi""]",44.0,3,30,2,3,30,30,2.3,30.0,22,52,82,184,0,0,0,,,,,,,,00002930988,3,0,3,0,
13503,13503,1255606222473089369,2024-12-25,city scrape,654308727,,,,f,1,1,"['email', 'phone']",,37.98705,23.74445,Private room in home,Private room,2,1.0,2.0,3.0,"[""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Clothing storage"", ""Hot water"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Building staff"", ""Wine glasses"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Wifi""]",48.0,1,365,1,1,365,365,1.0,365.0,29,59,89,364,0,0,0,,,,,,,,00002938977,1,0,1,0,
13530,13530,1257133422445330712,2024-12-25,city scrape,63903716,within an hour,100%,97%,t,62,64,"['email', 'phone']","Athina, Greece",37.98805241868019,23.728069084655765,Private room in condo,Private room,2,1.5,1.0,1.0,"[""Host greets you"", ""Heating - split type ductless system"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Baby safety gates"", ""Hangers"", ""Freezer"", ""Hot water"", ""Stove"", ""Blender"", ""Laundromat nearby"", ""Shared BBQ grill: charcoal, electric"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Courtyard view"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Paid parking garage off premises"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Fast wifi \u2013 238 Mbps"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Fire extinguisher"", ""Stainless steel single oven"", ""Elevator""]",16.0,2,730,2,2,730,730,2.0,730.0,22,30,30,268,0,0,0,,,,,,,,00002906537,61,18,43,0,
13541,13541,1257163895372503502,2024-12-25,city scrape,63903716,within an hour,100%,97%,t,62,64,"['email', 'phone']","Athina, Greece",37.9881708,23.728112,Private room in condo,Private room,2,2.0,1.0,1.0,"[""Host greets you"", ""Heating - split type ductless system"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Garden view"", ""Hot water"", ""Stove"", ""Blender"", ""Laundromat nearby"", ""Shared BBQ grill: charcoal, electric"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Paid parking garage off premises"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Fast wifi \u2013 245 Mbps"", ""Body soap"", ""Shared patio or balcony"", ""Fire extinguisher"", ""Stainless steel single oven"", ""Elevator""]",16.0,2,730,2,2,730,730,2.0,730.0,30,60,90,365,0,0,0,,,,,,,,00002906457,61,18,43,0,
13553,13553,1259203555049253016,2024-12-25,city scrape,511543708,within an hour,100%,96%,,20,21,"['email', 'phone']",,37.9959594,23.7339737,Private room in rental unit,Private room,1,1.0,1.0,2.0,"[""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Clothing storage"", ""Pets allowed"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Paid parking off premises"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Hot water kettle"", ""Wine glasses"", ""Outdoor furniture"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator"", ""Wifi"", ""Coffee maker""]",20.0,30,365,30,30,365,365,30.0,365.0,0,0,0,173,0,0,0,,,,,,,,00002948110,13,4,9,0,
13556,13556,1259244942563206720,2024-12-25,city scrape,511543708,within an hour,100%,96%,,20,21,"['email', 'phone']",,37.99528119681161,23.734698257736945,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Other electric stove"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Pets allowed"", ""Hangers"", ""Hot water"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""AC - split type ductless system"", ""Paid parking garage off premises"", ""Hot water kettle"", ""Wine glasses"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Elevator"", ""Wifi""]",20.0,30,365,30,30,365,365,30.0,365.0,0,6,36,216,0,0,0,,,,,,,,00002948093,13,4,9,0,
13561,13561,1263659142339246492,2024-12-25,city scrape,8351822,within an hour,100%,86%,f,2,6,"['email', 'phone']",,37.9712967464946,23.714049447221395,Private room in home,Private room,2,1.0,1.0,1.0,"[""Host greets you"", ""Dishes and silverware"", ""Washer"", ""Children\u2019s bikes"", ""Conditioner"", ""Toaster"", ""Shower gel"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Ceiling fan"", ""Heating"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Bidet"", ""Sun loungers"", ""Private entrance"", ""Clothing storage"", ""Hangers"", ""Patio or balcony"", ""Sound system"", ""High chair"", ""Indoor fireplace"", ""Hot water"", ""Books and reading material"", ""Oven"", ""Blender"", ""Microwave"", ""Long term stays allowed"", ""Air conditioning"", ""Hammock"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor shower"", ""Outdoor dining area"", ""Shampoo"", ""Mosquito net"", ""Bathtub"", ""Dishwasher"", ""Smoke alarm"", ""Hot water kettle"", ""Dining table"", ""First aid kit"", ""Single level home"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Backyard"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker""]",50.0,1,365,1,1,365,365,1.0,365.0,17,46,76,284,6,6,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,01212940031,2,1,1,0,2.43
13565,13565,1263906493196305660,2024-12-26,city scrape,311687197,within an hour,100%,100%,t,31,31,"['email', 'phone']",,37.9751422,23.7313613,Room in boutique hotel,Private room,2,1.0,1.0,1.0,"[""Coffee"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Conditioner"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Self check-in"", ""Safe"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Smart lock"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Housekeeping available from 9:00\u202fAM to 4:00\u202fPM, every day - included with your stay"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker: espresso machine""]",140.0,1,365,1,1,365,365,1.0,365.0,7,7,25,290,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1371552,14,6,8,0,1.0
13566,13566,1264215385726526685,2024-12-25,city scrape,272941329,within an hour,100%,94%,f,10,11,"['email', 'phone']",,37.99267328864522,23.747215971429267,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Lock on bedroom door"", ""Self check-in"", ""Washer"", ""Exterior security cameras on property"", ""TV"", ""Lockbox"", ""Dedicated workspace"", ""Wifi""]",20.0,1,365,1,1,365,365,1.0,365.0,30,60,90,365,2,2,0,3.0,2.0,3.5,3.5,3.5,3.0,3.0,00002240811,10,2,8,0,0.98
13593,13593,1264666830904345407,2024-12-25,city scrape,348732534,within a few hours,100%,0%,f,3,3,"['email', 'phone']",,38.0193968,23.7303436,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Washer"", ""Outdoor dining area"", ""Fire extinguisher"", ""First aid kit"", ""Wifi""]",25.0,1,5,1,1,5,5,1.0,5.0,0,0,11,286,0,0,0,,,,,,,,00002795406,3,2,1,0,
13602,13602,1260764829316093945,2024-12-25,city scrape,425441414,within an hour,84%,100%,f,6,7,"['email', 'phone']",,37.9768892,23.7233848,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Extra pillows and blankets"", ""Heating - split type ductless system"", ""Private patio or balcony"", ""Air conditioning"", ""Housekeeping available every day - available at extra cost"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Washer"", ""Shower gel"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Keypad"", ""Self check-in"", ""Wifi""]",21.0,1,365,1,1,365,365,1.0,365.0,21,51,81,350,13,13,2,3.77,4.08,3.0,4.38,3.77,4.38,4.15,00001355476,6,0,6,0,4.87
13609,13609,1265009866344232252,2024-12-25,city scrape,201123320,,,,f,1,1,"['email', 'phone']",,38.0023395,23.7355129,Private room in rental unit,Private room,1,0.5,1.0,1.0,"[""Extra pillows and blankets"", ""Air conditioning"", ""65 inch HDTV"", ""Iron"", ""Lock on bedroom door"", ""Kitchen"", ""Hangers"", ""Exterior security cameras on property"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Free washer \u2013 In unit"", ""Heating"", ""Wifi""]",57.0,7,365,7,7,365,365,7.0,365.0,29,59,89,89,0,0,0,,,,,,,,00002959057,1,0,1,0,
13616,13616,1265148918515652917,2024-12-25,city scrape,63903716,within an hour,100%,97%,t,62,64,"['email', 'phone']","Athina, Greece",37.988069330309,23.72804762698365,Private room in condo,Private room,2,2.0,1.0,1.0,"[""Host greets you"", ""Heating - split type ductless system"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Stove"", ""Blender"", ""Laundromat nearby"", ""Shared BBQ grill: charcoal, electric"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor shower"", ""AC - split type ductless system"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Outdoor dining area"", ""Bathtub"", ""Paid parking garage off premises"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Shared patio or balcony"", ""Stainless steel single oven"", ""Elevator"", ""Wifi""]",16.0,2,730,2,2,730,730,2.0,730.0,30,60,90,365,0,0,0,,,,,,,,00002906500,61,18,43,0,
13624,13624,1265161699221736737,2024-12-25,city scrape,63903716,within an hour,100%,97%,t,62,64,"['email', 'phone']","Athina, Greece",37.98812006517203,23.727983253967288,Private room in condo,Private room,2,2.0,1.0,1.0,"[""Host greets you"", ""Heating - split type ductless system"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Stove"", ""Blender"", ""Laundromat nearby"", ""Shared BBQ grill: charcoal, electric"", ""Baking sheet"", ""Microwave"", ""Long term stays allowed"", ""City skyline view"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Outdoor shower"", ""AC - split type ductless system"", ""Coffee maker: drip coffee maker"", ""Shampoo"", ""Outdoor dining area"", ""Bathtub"", ""Paid parking garage off premises"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Outdoor furniture"", ""Extra pillows and blankets"", ""Barbecue utensils"", ""Free street parking"", ""Kitchen"", ""Lock on bedroom door"", ""Body soap"", ""Shared patio or balcony"", ""Stainless steel single oven"", ""Elevator"", ""Wifi""]",32.0,2,730,2,2,730,730,2.0,730.0,1,31,61,336,0,0,0,,,,,,,,00002906478,61,18,43,0,
