,Unnamed: 0,id,last_scraped,source,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
13940,13940,1282435393333492216,2024-12-25,city scrape,569041623,within an hour,99%,100%,f,15,16,"['email', 'phone']",,37.9663276,23.7249692,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Drying rack for clothing"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Baking sheet"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$50.00,2,365,2,2,365,365,2.0,365.0,12,33,48,313,3,3,2,4.0,4.33,3.67,4.67,4.67,5.0,4.33,00002981892,14,14,0,0,1.91
13951,13951,1285300294228784753,2024-12-25,city scrape,569041623,within an hour,99%,100%,f,15,16,"['email', 'phone']",,37.9637623,23.7192442,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,"[""Washer"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Heating"", ""Cooking basics"", ""Drying rack for clothing"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Hot water"", ""Oven"", ""Baking sheet"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Dishwasher"", ""Wine glasses"", ""Dining table"", ""Outdoor furniture"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$60.00,2,365,2,2,365,365,2.0,365.0,18,41,71,329,4,4,1,4.75,5.0,4.5,5.0,5.0,4.75,5.0,00002981866,14,14,0,0,2.61
14013,14013,1292457613533347101,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,37.99015,23.72107,Entire condo,Entire home/apt,6,1.0,2.0,4.0,"[""Dishes and silverware"", ""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Clothing storage"", ""Hot water"", ""Oven"", ""Stove"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Dining table"", ""Kitchen"", ""Wifi"", ""Coffee maker""]",$61.00,1,60,1,1,1125,1125,1.0,1125.0,15,36,62,326,0,0,0,,,,,,,,00003025319,28,28,0,0,
14033,14033,1288325044498329522,2024-12-25,city scrape,193643890,within an hour,99%,100%,f,36,39,"['email', 'phone', 'work_email']","Athina, Greece",37.9849532,23.7334972,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Toaster"", ""Shower gel"", ""Central air conditioning"", ""Other induction stove"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Ceiling fan"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Crib - available upon request"", ""Hangers"", ""Freezer"", ""Hot water"", ""Laundromat nearby"", ""Smart lock"", ""Microwave"", ""Long term stays allowed"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Bed linens"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""Outdoor furniture"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",$51.00,1,365,1,1,365,365,1.0,365.0,21,51,81,356,3,3,3,4.33,4.33,4.0,4.33,4.33,4.0,4.0,1318462,15,15,0,0,3.0
14035,14035,1293386362248763456,2024-12-25,city scrape,347738713,within an hour,99%,99%,f,11,11,"['email', 'phone']",,37.9633652,23.7194921,Entire condo,Entire home/apt,6,2.0,3.0,3.0,"[""Coffee"", ""Washer"", ""Conditioner"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Single oven"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Drying rack for clothing"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Hot water"", ""Books and reading material"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Outdoor dining area"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Extra pillows and blankets"", ""Central heating"", ""Kitchen"", ""Wifi"", ""Coffee maker""]",$62.00,1,365,1,1,365,365,1.0,365.0,17,42,72,295,5,5,3,5.0,5.0,5.0,5.0,5.0,4.8,5.0,00003011913,11,10,1,0,4.29
14055,14055,1294055696208038125,2024-12-25,city scrape,525590686,within an hour,96%,100%,f,21,22,"['email', 'phone']",,37.98685,23.74505,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Coffee"", ""Dishes and silverware"", ""Washer"", ""Conditioner"", ""Cleaning products"", ""Shower gel"", ""TV"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Dedicated workspace"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Clothing storage"", ""Hangers"", ""Freezer"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Laundromat nearby"", ""Baking sheet"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Coffee maker: pour-over coffee"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Dining table"", ""Extra pillows and blankets"", ""Kitchen"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi""]",$53.00,1,180,1,1,1125,1125,1.0,1125.0,26,56,86,177,0,0,0,,,,,,,,2930053,18,18,0,0,
14084,14084,1294761945219489602,2024-12-25,city scrape,93001098,within an hour,99%,99%,f,6,6,"['email', 'phone']",,37.99016660327099,23.738546893000603,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,"[""Outdoor furniture"", ""Air conditioning"", ""Kitchen"", ""Indoor fireplace"", ""Wifi"", ""Portable heater""]",$30.00,2,20,1,2,20,20,2.0,20.0,4,34,64,339,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,01202920782,6,2,4,0,2.0
14107,14107,1290344878230684576,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,37.99052,23.72284,Entire condo,Entire home/apt,6,1.0,2.0,4.0,"[""Dishes and silverware"", ""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Clothing storage"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Mini fridge"", ""Shampoo"", ""Hot water kettle"", ""Dining table"", ""Private patio or balcony"", ""Free street parking"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$75.00,1,60,1,1,1125,1125,1.0,1125.0,15,39,66,311,0,0,0,,,,,,,,00003025366,28,28,0,0,
14131,14131,1290722862638589153,2024-12-25,city scrape,378554931,within an hour,98%,93%,f,30,32,"['email', 'phone']",,37.977131,23.7529637,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Smoke alarm"", ""First aid kit"", ""Wifi""]",$58.00,1,365,1,1,365,365,1.0,365.0,30,60,90,365,0,0,0,,,,,,,,00002985863,8,8,0,0,
14132,14132,1290729749007822126,2024-12-25,city scrape,378554931,within an hour,98%,93%,f,30,32,"['email', 'phone']",,37.977258,23.7529417,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Air conditioning"", ""Kitchen"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Outdoor dining area"", ""Smoke alarm"", ""First aid kit"", ""Wifi""]",$45.00,1,365,1,1,365,365,1.0,365.0,30,60,90,365,0,0,0,,,,,,,,00002985842,8,8,0,0,
14133,14133,1295659192582194295,2024-12-25,city scrape,187720552,within an hour,97%,84%,f,46,68,"['email', 'phone']",,38.01419,23.72665,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Air conditioning"", ""Private entrance"", ""Kitchen"", ""Iron"", ""Lock on bedroom door"", ""Washer"", ""Hangers"", ""Dishes and silverware"", ""Patio or balcony"", ""TV"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Hot water"", ""Fire extinguisher"", ""Elevator"", ""Heating"", ""Wifi""]",$39.00,5,365,5,5,365,365,5.0,365.0,30,60,90,365,0,0,0,,,,,,,,00002419450,44,19,25,0,
14141,14141,1291029180711659307,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,37.9909403,23.7217091,Entire condo,Entire home/apt,6,1.0,2.0,4.0,"[""Dishes and silverware"", ""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Essentials"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Clothing storage"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Mini fridge"", ""Shampoo"", ""Hot water kettle"", ""Dining table"", ""Private patio or balcony"", ""Kitchen"", ""Elevator"", ""Wifi"", ""Coffee maker""]",$52.00,1,60,1,1,1125,1125,1.0,1125.0,5,5,26,290,1,1,0,4.0,3.0,4.0,5.0,2.0,5.0,3.0,00003025350,28,28,0,0,0.94
14178,14178,1302726959185621500,2024-12-26,city scrape,347738713,within an hour,99%,99%,f,11,11,"['email', 'phone']",,37.97676017446232,23.73079033254092,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating - split type ductless system"", ""Coffee"", ""Dishes and silverware"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Self check-in"", ""Private entrance"", ""Hangers"", ""Freezer"", ""Hot water"", ""Smart lock"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Extra pillows and blankets"", ""Body soap"", ""Fire extinguisher"", ""Elevator"", ""Wifi"", ""Coffee maker: espresso machine""]",$52.00,1,365,1,1,365,365,1.0,365.0,26,56,83,339,0,0,0,,,,,,,,00003034735,11,10,1,0,
14179,14179,1302732694283839478,2024-12-25,city scrape,347738713,within an hour,99%,99%,f,11,11,"['email', 'phone']",,37.97714920079913,23.730382636770653,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Air conditioning"", ""Self check-in"", ""TV"", ""Smoke alarm"", ""First aid kit"", ""Smart lock"", ""Wifi"", ""Dedicated workspace""]",$58.00,1,365,1,1,365,365,1.0,365.0,23,53,82,343,0,0,0,,,,,,,,00003035535,11,10,1,0,
14180,14180,1302740046451770081,2024-12-25,city scrape,347738713,within an hour,99%,99%,f,11,11,"['email', 'phone']",,37.97727508871223,23.731267765745567,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Air conditioning"", ""Self check-in"", ""TV"", ""Smoke alarm"", ""First aid kit"", ""Smart lock"", ""Wifi"", ""Dedicated workspace""]",$47.00,1,365,1,1,365,365,1.0,365.0,19,49,79,351,0,0,0,,,,,,,,00003035600,11,10,1,0,
14211,14211,1298206654478417551,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,38.0120436,23.7295826,Entire condo,Entire home/apt,3,1.0,2.0,2.0,"[""Washer"", ""Shower gel"", ""TV"", ""Refrigerator"", ""Essentials"", ""Self check-in"", ""Lockbox"", ""Clothing storage"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Hot water kettle"", ""Kitchen"", ""Elevator""]",$45.00,1,60,1,1,1125,1125,1.0,1125.0,29,59,89,364,0,0,0,,,,,,,,00003047920,28,28,0,0,
14278,14278,1299889993083692480,2024-12-25,city scrape,193643890,within an hour,99%,100%,f,36,39,"['email', 'phone', 'work_email']",,37.98134972847205,23.72697850597409,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"[""Induction stove"", ""Coffee"", ""Dishes and silverware"", ""Washer"", ""Cleaning products"", ""Shower gel"", ""Toaster"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Hangers"", ""Dryer"", ""Keypad"", ""Microwave"", ""Air conditioning"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Single level home"", ""Private patio or balcony"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi""]",$77.00,1,365,1,1,365,365,1.0,365.0,22,52,82,357,0,0,0,,,,,,,,1318462,15,15,0,0,
14280,14280,1299901054981880956,2024-12-25,city scrape,193643890,within an hour,99%,100%,f,36,39,"['email', 'phone', 'work_email']","Athina, Greece",37.980838637977584,23.72637103768495,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Induction stove"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Toaster"", ""Shower gel"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Dryer"", ""High chair"", ""Hot water"", ""Smart lock"", ""Microwave"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Elevator""]",$54.00,1,365,1,1,365,365,1.0,365.0,22,52,82,357,0,0,0,,,,,,,,1318462,15,15,0,0,
14282,14282,1299980484464593130,2024-12-25,city scrape,193643890,within an hour,99%,100%,f,36,39,"['email', 'phone', 'work_email']",,37.98267,23.7255,Entire rental unit,Entire home/apt,10,3.0,3.0,7.0,"[""Induction stove"", ""Coffee"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Toaster"", ""Shower gel"", ""Central air conditioning"", ""Hair dryer"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Essentials"", ""Self check-in"", ""Cooking basics"", ""Drying rack for clothing"", ""Crib - available upon request"", ""Dryer"", ""High chair"", ""Hot water"", ""Smart lock"", ""Microwave"", ""Iron"", ""Bed linens"", ""Shampoo"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Central heating"", ""Kitchen"", ""Body soap"", ""Elevator""]",$179.00,1,365,1,1,365,365,1.0,365.0,0,0,0,74,0,0,0,,,,,,,,1318462,15,15,0,0,
14297,14297,1300532618722822823,2024-12-25,city scrape,347738713,within an hour,99%,99%,f,11,11,"['email', 'phone']",,37.97725068559135,23.73085470555728,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Coffee"", ""Dishes and silverware"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Self check-in"", ""Ethernet connection"", ""Hangers"", ""Freezer"", ""Hot water"", ""Keypad"", ""Microwave"", ""Air conditioning"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""First aid kit"", ""Body soap"", ""Fire extinguisher"", ""Wifi"", ""Coffee maker: espresso machine""]",$59.00,1,365,1,1,365,365,1.0,365.0,25,55,85,332,0,0,0,,,,,,,,01249205882,11,10,1,0,
14381,14381,1307747795946855330,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,37.9867998,23.7431381,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Washer"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Self check-in"", ""Lockbox"", ""Drying rack for clothing"", ""Clothing storage"", ""Hot water"", ""Oven"", ""Stove"", ""Air conditioning"", ""Room-darkening shades"", ""Shampoo"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Wifi""]",$36.00,1,60,1,1,1125,1125,1.0,1125.0,24,54,79,350,0,0,0,,,,,,,,2574263,28,28,0,0,
14489,14489,1315005337077599055,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,38.0065786,23.727799,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""Dishes and silverware"", ""Washer"", ""Toaster"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Private patio or balcony"", ""Kitchen"", ""Elevator"", ""Wifi""]",$45.00,1,60,1,1,1125,1125,1.0,1125.0,30,60,90,365,0,0,0,,,,,,,,Exempt,28,28,0,0,
14491,14491,1315009904245998937,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,37.99909753482153,23.71749911481944,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""Dishes and silverware"", ""Washer"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Self check-in"", ""Lockbox"", ""Clothing storage"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Dining table"", ""Free street parking"", ""Kitchen"", ""Wifi""]",$45.00,1,60,1,1,1125,1125,1.0,1125.0,30,60,90,365,0,0,0,,,,,,,,Exempt,28,28,0,0,
14493,14493,1315014876943480203,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,37.99941,23.72295,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""Dishes and silverware"", ""Washer"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Clothing storage"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Wine glasses"", ""Dining table"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Elevator"", ""Wifi""]",$45.00,1,60,1,1,1125,1125,1.0,1125.0,26,56,86,361,0,0,0,,,,,,,,Exempt,28,28,0,0,
14497,14497,1312175456691666898,2024-12-25,city scrape,427620962,within an hour,96%,100%,f,3,6,"['email', 'phone']",,37.9635509,23.7303247,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Air conditioning"", ""Wifi"", ""Kitchen""]",$32.00,1,365,1,1,365,365,1.0,365.0,12,34,64,339,0,0,0,,,,,,,,00002944517,3,3,0,0,
14619,14619,1314984228470943170,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,38.00693,23.72698,Entire condo,Entire home/apt,5,1.0,3.0,3.0,"[""Dishes and silverware"", ""Washer"", ""Toaster"", ""Shower gel"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Self check-in"", ""Lockbox"", ""Hangers"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Wifi""]",$46.00,1,60,1,1,1125,1125,1.0,1125.0,25,55,85,360,0,0,0,,,,,,,,Exempt,28,28,0,0,
14621,14621,1314995614098781956,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,37.9979671,23.7256638,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""Dishes and silverware"", ""Toaster"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Bathtub"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Private patio or balcony"", ""Kitchen"", ""Elevator"", ""Wifi""]",$45.00,1,60,1,1,1125,1125,1.0,1125.0,25,55,85,360,0,0,0,,,,,,,,Exempt,28,28,0,0,
14622,14622,1314998243098768184,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,37.99506,23.72217,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""Dishes and silverware"", ""Washer"", ""Toaster"", ""Shower gel"", ""TV"", ""Refrigerator"", ""Self check-in"", ""Lockbox"", ""Hangers"", ""Patio or balcony"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Dining table"", ""Free street parking"", ""Kitchen"", ""Elevator"", ""Wifi""]",$45.00,1,60,1,1,1125,1125,1.0,1125.0,20,50,80,349,0,0,0,,,,,,,,Exempt,28,28,0,0,
14623,14623,1315000661289338849,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,38.0119079,23.729101,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""Washer"", ""Toaster"", ""TV"", ""Hair dryer"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Stainless steel oven"", ""Clothing storage"", ""Hangers"", ""Hot water"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Outdoor dining area"", ""Shampoo"", ""Hot water kettle"", ""Dining table"", ""Private patio or balcony"", ""Kitchen"", ""Elevator"", ""Wifi""]",$45.00,1,60,1,1,1125,1125,1.0,1125.0,30,60,90,365,0,0,0,,,,,,,,Exempt,28,28,0,0,
14624,14624,1315002263198841817,2024-12-25,city scrape,584615565,within an hour,99%,97%,f,43,49,['phone'],,37.9959537,23.7241621,Entire condo,Entire home/apt,2,1.0,1.0,1.0,"[""Dishes and silverware"", ""Washer"", ""Toaster"", ""TV"", ""Hair dryer"", ""Essentials"", ""Heating"", ""Self check-in"", ""Cooking basics"", ""Lockbox"", ""Clothing storage"", ""Hot water"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Air conditioning"", ""Iron"", ""Room-darkening shades"", ""Bed linens"", ""Shampoo"", ""Hot water kettle"", ""Private patio or balcony"", ""Kitchen"", ""Elevator"", ""Wifi""]",$34.00,1,60,1,1,1125,1125,1.0,1125.0,25,55,85,360,0,0,0,,,,,,,,Exempt,28,28,0,0,
